1.326031833887100220e-01
1.105677634477615356e-01
3.508837819099426270e-01
2.653955519199371338e-01
1.981791853904724121e-01
1.517053842544555664e-01
1.525858193635940552e-01
1.389836072921752930e-01
2.732203006744384766e-01
2.783084511756896973e-01
2.585483714938163757e-02
2.274610102176666260e-01
1.625662147998809814e-01
2.102878987789154053e-01
2.056740820407867432e-01
