-9.778051637113094330e-03,-2.789649553596973419e-02,-5.632479488849639893e-02,8.096243441104888916e-02,3.617187589406967163e-02,-2.841400802135467529e-01,2.570366859436035156e-01,-2.981649637222290039e-01,1.608753651380538940e-01,-1.822364628314971924e-01,9.013243950903415680e-03,-2.720323801040649414e-01,1.592723131179809570e-01,-2.824081480503082275e-01,-1.023158207535743713e-01,1.166067435406148434e-03
-3.498021140694618225e-02,-6.012245267629623413e-02,3.984354063868522644e-02,-1.184470131993293762e-01,9.484749287366867065e-02,2.711012959480285645e-01,-1.242128461599349976e-01,-5.592815950512886047e-02,-1.072132587432861328e-01,2.294905036687850952e-01,4.324219003319740295e-02,-5.016756057739257812e-02,-2.331607602536678314e-02,2.711249589920043945e-01,2.543619833886623383e-03,2.515215873718261719e-01
2.117099910974502563e-01,-2.706272304058074951e-01,-2.894665002822875977e-01,-2.054757252335548401e-02,-3.260584771633148193e-01,-3.389125764369964600e-01,-2.487471997737884521e-01,-1.019957289099693298e-01,-2.434581071138381958e-01,-5.902392044663429260e-02,-9.119332581758499146e-02,-2.577157914638519287e-01,-1.970619261264801025e-01,-3.580484688282012939e-01,-1.961754411458969116e-01,-1.884359121322631836e-01
1.052121371030807495e-01,-3.177971541881561279e-01,3.159442916512489319e-02,-2.531844973564147949e-01,8.263065479695796967e-03,2.230006754398345947e-01,-1.570838987827301025e-01,-1.472930908203125000e-01,-2.782799899578094482e-01,-1.514898687601089478e-01,2.476450800895690918e-01,-1.275592148303985596e-01,-1.732636839151382446e-01,-1.404502987861633301e-01,2.743619680404663086e-01,-1.177090182900428772e-01
2.775669991970062256e-01,-1.826651208102703094e-02,1.943658478558063507e-02,3.060578405857086182e-01,1.582446098327636719e-01,2.007260769605636597e-01,-7.002365589141845703e-02,-6.179035454988479614e-02,3.419371545314788818e-01,-4.429232329130172729e-02,4.618132114410400391e-01,6.785983685404062271e-03,2.996731400489807129e-01,3.472162783145904541e-01,5.541480779647827148e-01,5.777738094329833984e-01
-2.421610057353973389e-02,1.857382506132125854e-01,-7.237863540649414062e-02,-1.093728989362716675e-01,1.420141309499740601e-01,3.669838309288024902e-01,1.046049222350120544e-01,9.214121103286743164e-02,4.378080666065216064e-01,2.295886874198913574e-01,4.841575920581817627e-01,3.415995836257934570e-01,1.286585479974746704e-01,3.021765947341918945e-01,6.731293201446533203e-01,3.607406616210937500e-01
-2.806749343872070312e-01,-1.765503361821174622e-02,1.455264240503311157e-01,1.995189860463142395e-02,4.358990490436553955e-02,3.286970555782318115e-01,2.698981463909149170e-01,4.529219865798950195e-01,3.367944955825805664e-01,3.708640933036804199e-01,3.989953100681304932e-01,6.226005554199218750e-01,3.185828924179077148e-01,7.820096611976623535e-01,7.997669577598571777e-01,8.025174736976623535e-01
1.379267126321792603e-01,3.574795648455619812e-02,-9.515487402677536011e-02,-9.051591902971267700e-02,1.354829967021942139e-01,-1.109886448830366135e-02,-2.078887969255447388e-01,-4.019838944077491760e-02,-3.633081912994384766e-02,8.479554206132888794e-02,2.325623482465744019e-01,7.397570461034774780e-02,1.289209425449371338e-01,1.538155525922775269e-01,4.285248219966888428e-01,1.745205186307430267e-02
2.180700302124023438e-01,-2.458478808403015137e-01,-9.099687449634075165e-03,2.475566118955612183e-01,-1.913642138242721558e-01,-1.151407733559608459e-01,-2.827005088329315186e-01,-1.386884227395057678e-02,2.048977762460708618e-01,2.507560253143310547e-01,5.358920618891716003e-02,1.875650584697723389e-01,1.174677982926368713e-01,-1.918037086725234985e-01,-4.806061089038848877e-02,6.118484586477279663e-02
1.772132813930511475e-01,1.600518450140953064e-02,1.170435398817062378e-01,1.693524420261383057e-01,-3.116075694561004639e-01,-2.996403276920318604e-01,5.456963926553726196e-02,-1.195402443408966064e-01,2.401495426893234253e-01,3.774188160896301270e-01,1.477496325969696045e-01,-5.800562724471092224e-02,-4.282201081514358521e-02,1.014548242092132568e-01,2.620274126529693604e-01,2.010922133922576904e-01
-2.089345306158065796e-01,-5.827094987034797668e-02,6.192794069647789001e-02,1.079083159565925598e-01,4.232753068208694458e-02,-2.467262297868728638e-01,1.170811653137207031e-01,2.589510381221771240e-01,1.441837996244430542e-01,-1.494721025228500366e-01,8.724304498173296452e-04,-1.190500855445861816e-01,-1.634495891630649567e-02,6.221682205796241760e-02,-2.400007396936416626e-01,2.329246848821640015e-01
-1.728915274143218994e-01,-5.051289796829223633e-01,-2.324799820780754089e-02,9.739049710333347321e-03,2.780690975487232208e-02,-2.427765280008316040e-01,-2.907715141773223877e-01,1.711379885673522949e-01,2.707904279232025146e-01,3.088515996932983398e-01,2.686236798763275146e-01,5.062016248703002930e-01,9.286514669656753540e-02,6.523558497428894043e-01,6.686376333236694336e-01,1.055076479911804199e+00
-1.421557553112506866e-02,-1.490091234445571899e-01,1.532954722642898560e-01,3.824326395988464355e-01,2.271826937794685364e-02,2.345226705074310303e-01,-8.975914865732192993e-02,-1.367278546094894409e-01,1.240156143903732300e-01,5.891460552811622620e-02,1.304212063550949097e-01,-2.236216962337493896e-01,-1.305224895477294922e-01,-9.875055402517318726e-03,-5.737962201237678528e-02,2.642945051193237305e-01
1.886308640241622925e-01,1.004474163055419922e-01,-1.622869670391082764e-01,-2.939942106604576111e-02,1.883967667818069458e-01,4.344220086932182312e-02,3.500354886054992676e-01,3.774456083774566650e-01,3.680913895368576050e-02,1.617841273546218872e-01,3.126032650470733643e-01,-1.826364696025848389e-01,-2.816637605428695679e-02,-1.657216548919677734e-01,-5.687247216701507568e-02,2.561972439289093018e-01
2.708532810211181641e-01,-6.582175195217132568e-02,-1.400981843471527100e-01,-2.023649215698242188e-01,-2.365156114101409912e-01,1.481999754905700684e-01,-2.248699516057968140e-01,-3.090188205242156982e-01,8.383331447839736938e-02,1.325811892747879028e-01,-1.344732642173767090e-01,-3.215639293193817139e-01,-1.830589026212692261e-01,-1.483792960643768311e-01,-2.719573676586151123e-01,6.722727417945861816e-02
