1.557011008262634277e-01,3.835504055023193359e-01,-3.867360055446624756e-01,-3.908513188362121582e-01,2.612810730934143066e-01,5.672430992126464844e-01,-1.189021486788988113e-02,3.309104442596435547e-01,-2.116672247648239136e-01,-3.720523118972778320e-01,-3.510975465178489685e-02,-1.510470658540725708e-01,4.096602201461791992e-01,2.509180903434753418e-01,1.945831924676895142e-01
-2.927305996417999268e-01,-4.386699795722961426e-01,-1.327722072601318359e-01,-1.440809071063995361e-01,-1.877050697803497314e-01,-2.990255653858184814e-01,1.679527759552001953e-01,-1.609676182270050049e-01,-1.189667433500289917e-01,3.353382349014282227e-01,-1.348965018987655640e-01,8.099485933780670166e-02,-3.940725326538085938e-01,4.333312809467315674e-01,1.806967109441757202e-01
-3.919557332992553711e-01,1.824780702590942383e-01,2.372894883155822754e-01,-9.900624305009841919e-02,6.757235527038574219e-02,7.247969508171081543e-02,-2.805841267108917236e-01,-3.638073205947875977e-01,-3.143194131553173065e-03,-5.309835672378540039e-01,-2.806338965892791748e-01,2.741955518722534180e-01,2.477014213800430298e-01,3.124689161777496338e-01,-2.275736629962921143e-01
-1.589555889368057251e-01,-6.144469976425170898e-02,1.713910251855850220e-01,3.215080499649047852e-01,-7.801325321197509766e-01,-3.553117811679840088e-01,7.611057907342910767e-02,5.737490057945251465e-01,2.296429872512817383e-01,-3.595149815082550049e-01,-9.973379969596862793e-02,-2.806431381031870842e-03,5.974376946687698364e-02,-2.978513240814208984e-01,1.334103792905807495e-01
-1.862966418266296387e-01,-5.474838986992835999e-02,-1.695947605185210705e-03,2.618775367736816406e-01,-1.076865717768669128e-01,-1.060657128691673279e-01,-1.099473610520362854e-01,-2.485151290893554688e-01,2.276573888957500458e-02,-2.310778349637985229e-01,4.305456578731536865e-02,-1.338439136743545532e-01,-9.764962643384933472e-02,3.203368186950683594e-02,1.223350688815116882e-01
2.848879992961883545e-01,-1.624172776937484741e-01,5.345882773399353027e-01,5.966187641024589539e-02,-7.712224125862121582e-02,-8.404301106929779053e-02,-2.337983343750238419e-03,8.180446922779083252e-02,-2.973755896091461182e-01,-1.001577377319335938e-01,-8.612240105867385864e-02,1.100546792149543762e-01,6.012291908264160156e-01,-2.766821086406707764e-01,-3.284467756748199463e-01
9.807989746332168579e-02,1.982840746641159058e-01,1.149051561951637268e-01,5.514068603515625000e-01,-2.175773829221725464e-01,-6.802650541067123413e-02,3.282299637794494629e-01,-5.655699968338012695e-01,-3.929527699947357178e-01,-7.886764407157897949e-02,-1.778750121593475342e-01,-2.441259622573852539e-01,2.509332299232482910e-01,-5.440528318285942078e-02,3.024973571300506592e-01
1.882603913545608521e-01,4.927441179752349854e-01,3.286281526088714600e-01,5.461204331368207932e-03,1.159718558192253113e-01,2.626311182975769043e-01,-2.690284252166748047e-01,-5.504928529262542725e-02,4.228711128234863281e-02,-1.540669202804565430e-01,-4.490800499916076660e-01,1.412459462881088257e-01,-7.018216252326965332e-01,3.780113160610198975e-01,-2.386228553950786591e-02
-2.644078433513641357e-01,3.844752609729766846e-01,2.932001352310180664e-01,4.405000209808349609e-01,5.765660405158996582e-01,5.068516135215759277e-01,-1.257767379283905029e-01,-1.092555522918701172e-01,-4.078749418258666992e-01,2.098072022199630737e-01,2.677064538002014160e-01,5.325232073664665222e-02,2.145032882690429688e-01,-3.633544743061065674e-01,-4.912069067358970642e-02
1.753321439027786255e-01,3.501083254814147949e-01,6.506302356719970703e-01,-1.389541774988174438e-01,6.451880186796188354e-02,-7.365340739488601685e-02,3.851361572742462158e-01,2.055025100708007812e-01,-3.491059541702270508e-01,-2.438887059688568115e-01,2.660906175151467323e-03,-2.272780537605285645e-01,6.605418920516967773e-01,-6.334891542792320251e-03,3.515724241733551025e-01
-1.811484992504119873e-01,1.137279048562049866e-01,3.668785467743873596e-02,1.152914762496948242e-02,-6.500094383955001831e-02,-1.260008513927459717e-01,1.500759273767471313e-01,2.144359350204467773e-01,3.328000903129577637e-01,3.262622654438018799e-01,-1.297048032283782959e-01,2.912437543272972107e-02,-1.678859293460845947e-01,-3.236554563045501709e-01,2.415884435176849365e-01
-9.024068713188171387e-02,-3.930150568485260010e-01,-1.856502443552017212e-01,-1.006464734673500061e-01,7.270983606576919556e-02,5.553036183118820190e-02,-1.968848109245300293e-01,-1.209235042333602905e-01,-5.793877318501472473e-02,-4.409894049167633057e-01,3.769713267683982849e-02,8.259396255016326904e-02,8.888587355613708496e-02,-7.208853494375944138e-04,-9.159719198942184448e-02
-1.343737244606018066e-01,5.020191147923469543e-02,-2.121914178133010864e-01,-2.829927802085876465e-01,1.764732301235198975e-01,-9.053808450698852539e-02,-4.137651026248931885e-01,8.393988013267517090e-02,2.558501958847045898e-01,2.040614634752273560e-01,1.269607096910476685e-01,-7.462469395250082016e-03,3.244770169258117676e-01,-8.593240380287170410e-02,-1.916495263576507568e-01
-7.619342207908630371e-02,-6.398166418075561523e-01,-2.864836752414703369e-01,-6.317840218544006348e-01,2.485850304365158081e-01,-8.061617612838745117e-03,3.072910308837890625e-01,-1.683589816093444824e-01,-2.682957947254180908e-01,7.529430091381072998e-02,-3.231917023658752441e-01,-3.554925024509429932e-01,-4.470798671245574951e-01,-1.809754595160484314e-02,-9.443372488021850586e-02
8.144370466470718384e-02,5.044018104672431946e-02,3.555835485458374023e-01,-9.800484403967857361e-03,5.517127364873886108e-02,2.316757738590240479e-01,-1.502128243446350098e-01,-4.489568471908569336e-01,4.832527413964271545e-02,-2.114878743886947632e-01,2.427804619073867798e-01,-1.003930121660232544e-01,-2.531361877918243408e-01,8.106094598770141602e-02,3.512826748192310333e-03
