-1.411177404224872589e-02,5.510268211364746094e-01,4.130157455801963806e-02,-2.072729617357254028e-01,-5.841066837310791016e-01,-1.245001852512359619e-01,7.051134109497070312e-02,3.816451728343963623e-01,-1.642428636550903320e-01,-9.533933550119400024e-02,1.590746492147445679e-01,4.361290335655212402e-01,1.555356383323669434e-01,-2.862275838851928711e-01,7.739177942276000977e-01
1.111644506454467773e+00,4.692847430706024170e-01,4.029999077320098877e-01,-2.049263417720794678e-01,5.420011281967163086e-02,-1.704447418451309204e-01,-2.400416731834411621e-01,-4.028055369853973389e-01,-3.448733687400817871e-02,6.251397728919982910e-01,6.959584075957536697e-03,1.306098606437444687e-02,2.658459246158599854e-01,8.354738950729370117e-01,-1.650011688470840454e-01
-7.678022235631942749e-02,-3.722003698348999023e-01,2.097116596996784210e-02,-1.081426888704299927e-01,1.165158450603485107e-01,1.371058672666549683e-01,2.921198010444641113e-01,-2.570121884346008301e-01,-1.752780824899673462e-01,4.791774749755859375e-01,1.015909481793642044e-02,-4.299459755420684814e-01,1.850494593381881714e-01,7.468734681606292725e-02,-2.656431794166564941e-01
-1.859219223260879517e-01,-2.243667095899581909e-01,-1.182359009981155396e-01,1.366437375545501709e-01,-1.284516602754592896e-01,-4.230906963348388672e-01,1.599670201539993286e-02,3.869318962097167969e-01,-9.625516831874847412e-02,-6.238264963030815125e-02,-6.776180118322372437e-02,1.278797090053558350e-01,-1.668418198823928833e-01,-8.935023844242095947e-02,-8.004013448953628540e-03
-1.249564718455076218e-02,8.147296309471130371e-01,-6.561104953289031982e-02,2.111738175153732300e-01,-1.041652634739875793e-01,5.268002301454544067e-02,5.861087143421173096e-02,-8.810794949531555176e-01,3.247048854827880859e-01,-3.884506225585937500e-01,1.135414317250251770e-01,1.520379446446895599e-02,-2.136282175779342651e-01,9.425339102745056152e-02,8.810140192508697510e-02
4.715261459350585938e-01,7.200560569763183594e-01,4.153998196125030518e-01,-1.834734082221984863e-01,-1.365272551774978638e-01,1.256727576255798340e-01,-1.337054967880249023e-01,-1.067767977714538574e+00,-2.645192742347717285e-01,6.086106896400451660e-01,3.549071401357650757e-02,2.450998574495315552e-01,2.445987015962600708e-01,8.824335932731628418e-01,-3.652328252792358398e-01
-1.622022837400436401e-01,-5.671426653861999512e-01,-3.557085990905761719e-01,2.981100082397460938e-01,-2.581899762153625488e-01,-6.943377852439880371e-01,1.649256199598312378e-01,1.906553953886032104e-01,-2.499771118164062500e-01,3.124416768550872803e-01,1.123144924640655518e-01,-5.249269604682922363e-01,-6.642444133758544922e-01,-4.003639817237854004e-01,5.647659897804260254e-01
9.016251564025878906e-01,7.459455728530883789e-01,1.802543699741363525e-01,5.157420411705970764e-02,-5.437223315238952637e-01,-5.879248380661010742e-01,-6.579975485801696777e-01,4.327020421624183655e-02,-1.064887642860412598e-01,-8.512748479843139648e-01,2.097678035497665405e-01,1.951994150876998901e-01,2.587170898914337158e-01,1.605930924415588379e-02,3.876819014549255371e-01
-6.525316834449768066e-01,-2.995393276214599609e-01,9.241039305925369263e-02,2.338794767856597900e-01,5.715908855199813843e-02,6.619004011154174805e-01,-1.670966446399688721e-01,-4.226191937923431396e-01,-4.467015564441680908e-01,2.568512223660945892e-02,3.308824002742767334e-01,-3.153451979160308838e-01,7.367374002933502197e-02,5.970584601163864136e-02,1.827314943075180054e-01
-2.221509069204330444e-01,-5.563380718231201172e-01,3.010620772838592529e-01,-1.931804418563842773e-02,6.452345252037048340e-01,2.499530315399169922e-01,-2.648772299289703369e-01,-5.763938426971435547e-01,5.351923871785402298e-03,3.778128623962402344e-01,3.236220777034759521e-01,-5.559647828340530396e-02,-2.549238204956054688e-01,1.062838435173034668e+00,-2.531644105911254883e-01
